id_persona,departamento,zona,contexto_sociocultural,id_centro,aprobado,puntos,actividades_acumuladas_3,actividades_acumuladas_4,actividades_acumuladas_5,actividades_acumuladas_6,actividades_acumuladas_7,preguntas_acumuladas_3,preguntas_acumuladas_4,preguntas_acumuladas_5,preguntas_acumuladas_6,preguntas_acumuladas_7,correctas_acumuladas_3,correctas_acumuladas_4,correctas_acumuladas_5,correctas_acumuladas_6,correctas_acumuladas_7,intenta.prom_3,intenta.prom_4,intenta.prom_5,intenta.prom_6,intenta.prom_7,activ.prom_3,activ.prom_4,activ.prom_5,activ.prom_6,activ.prom_7,pregu.prom_3,pregu.prom_4,pregu.prom_5,pregu.prom_6,pregu.prom_7,pts.min_3,pts.min_4,pts.min_5,pts.min_6,pts.min_7,pts.max_3,pts.max_4,pts.max_5,pts.max_6,pts.max_7,acierto_3,acierto_4,acierto_5,acierto_6,acierto_7,dias_acumulados_3,dias_acumulados_4,dias_acumulados_5,dias_acumulados_6,dias_acumulados_7,intentos_acumulados_3,intentos_acumulados_4,intentos_acumulados_5,intentos_acumulados_6,intentos_acumulados_7,actividades_asignadas_acumuladas_3,actividades_asignadas_acumuladas_4,actividades_asignadas_acumuladas_5,actividades_asignadas_acumuladas_6,actividades_asignadas_acumuladas_7,porc_actividades_hechas_3,porc_actividades_hechas_4,porc_actividades_hechas_5,porc_actividades_hechas_6,porc_actividades_hechas_7,mensajes_enviados_acumulados_3,mensajes_enviados_acumulados_4,mensajes_enviados_acumulados_5,mensajes_enviados_acumulados_6,mensajes_enviados_acumulados_7,mensajes_recibidos_acumulados_3,mensajes_recibidos_acumulados_4,mensajes_recibidos_acumulados_5,mensajes_recibidos_acumulados_6,mensajes_recibidos_acumulados_7,mensajes_hilos_acumulados_3,mensajes_hilos_acumulados_4,mensajes_hilos_acumulados_5,mensajes_hilos_acumulados_6,mensajes_hilos_acumulados_7,class_lb_3,class_lb_4,class_lb_5,class_lb_6,class_lb_7
725684,FLORES,Urbana,Quintil 5,1786,1,656.99,9,17,26,36,46,41,80,140,221,287,37,65,110,180,232,1.11111111111111,1,1.11111111111111,1,1,4.5,4,4.5,5,5,4.55555555555556,4.875,6.66666666666667,8.1,6.6,0.933333333333333,0.86125,0.845555555555556,0.893,0.866,0.955555555555556,0.86125,0.876666666666667,0.893,0.866,0.944444444444444,0.86111111111111,0.860582010582009,0.891666666666666,0.864166666666666,2,4,6,8,10,10,18,28,38,48,9,33,75,95,109,1,0.515151515151515,0.346666666666667,0.378947368421053,0.422018348623853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3249,3249,3249,3249,3249
1039814,CANELONES,Urbana,Quintil 5,1260,1,591.21,3,19,40,46,52,21,124,277,307,342,17,103,239,262,285,1,1.5,1.0952380952381,1,1,3,2.66666666666667,5.25,6,6,7,6.4375,7.28571428571429,5,5.83333333333333,0.866666666666667,0.8945,0.927619047619048,0.835,0.721666666666667,0.866666666666667,0.9215,0.93,0.835,0.721666666666667,0.866666666666667,0.908333333333333,0.928571428571428,0.833333333333333,0.720833333333333,1,7,11,12,13,3,27,50,56,62,9,28,75,99,109,0.333333333333333,0.678571428571429,0.533333333333333,0.464646464646465,0.477064220183486,1,2,3,3,3,1,1,1,1,1,2,3,4,4,4,2089,2089,2089,2089,2089
847321,MALDONADO,Urbana,Quintil 1,2079,0,418.73,0,0,0,1,2,0,0,0,8,9,0,0,0,3,4,0,0,0,1,1,0,0,0,1,1,0,0,0,8,1,0,0,0,0.38,1,0,0,0,0.38,1,0,0,0,0.375,1,0,0,0,1,2,0,0,0,1,2,9,33,68,92,109,0,0,0,0.0108695652173913,0.018348623853211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,370,370,370,370
724062,CANELONES,Urbana,Quintil 5,1232,1,546.76,6,6,6,11,11,20,20,20,64,64,16,16,16,55,55,1.16666666666667,0,0,1,0,6,0,0,5,0,3.33333333333333,0,0,8.8,0,0.933333333333333,0,0,0.936,0,0.933333333333333,0,0,0.936,0,0.933333333333333,0,0,0.936666666666666,0,1,1,1,2,2,7,7,7,12,12,9,33,68,80,88,0.666666666666667,0.181818181818182,0.0882352941176471,0.1375,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2220,2220,2220,2220,2220
784138,ROCHA,Urbana,Quintil 4,2479,0,468.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,78,99,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1188,1188,1188,1188,1188
847338,SALTO,Urbana,Quintil 1,2587,0,487.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,33,75,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1706,1706,1706,1706,1706
847345,PAYSANDU,Urbana,Quintil 1,2190,1,604.27,0,0,0,0,1,0,0,0,0,16,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0.0625,0,0,0,0,1,0,0,0,0,2,0,33,56,80,80,0,0,0,0,0.0125,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,19,19,19,19,19
847354,PAYSANDU,Urbana,Quintil 3,2187,1,661.08,0,8,15,20,20,0,41,71,100,100,0,36,65,86,86,0,1.375,1,1,0,0,4,3.5,2.5,0,0,5.125,4.28571428571429,5.8,0,0,0.9375,0.98,0.802,0,0,0.9875,0.98,0.802,0,0,0.9625,0.979591836734693,0.8,0,0,2,4,6,6,0,11,18,23,23,0,28,63,92,104,0,0.285714285714286,0.238095238095238,0.217391304347826,0.192307692307692,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,3754,3754,3754,3754,3754
847355,COLONIA,Urbana,Quintil 3,1526,0,378.15,0,5,5,5,5,0,19,19,19,19,0,17,17,17,17,0,1,0,0,0,0,2.5,0,0,0,0,3.8,0,0,0,0,0.942,0,0,0,0,0.942,0,0,0,0,0.942857142857142,0,0,0,0,2,2,2,2,0,5,5,5,5,9,33,75,95,99,0,0.151515151515152,0.0666666666666667,0.0526315789473684,0.0505050505050505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,932,932,932,932,932
729085,TACUAREMBO,Urbana,Quintil 5,2989,1,582.35,0,0,6,6,11,0,0,29,29,56,0,0,26,26,46,0,0,1,0,1,0,0,6,0,2.5,0,0,4.83333333333333,0,5.4,0,0,0.94,0,0.84,0,0,0.94,0,0.84,0,0,0.939153439153437,0,0.84,0,0,1,1,3,0,0,6,6,11,9,36,106,140,140,0,0,0.0566037735849057,0.0428571428571429,0.0785714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2918,2918,2918,2918,2918
737753,SORIANO,Urbana,Quintil 5,2740,1,556.92,2,3,9,15,15,3,8,108,172,172,3,7,51,113,113,1,1,2,1.33333333333333,0,2,1,6,6,0,1.5,5,16.6666666666667,10.6666666666667,0,1,0.8,0.538333333333333,0.968333333333333,0,1,0.8,0.646666666666667,1,0,1,0.8,0.597222222222222,0.98392857142857,0,1,2,3,4,4,2,3,15,23,23,9,33,68,68,68,0.222222222222222,0.0909090909090909,0.132352941176471,0.220588235294118,0.220588235294118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1635,1635,1635,1635,1635
847409,RIO NEGRO,Urbana,Quintil 4,2234,0,521.4,0,6,10,11,11,0,36,46,56,56,0,24,29,33,33,0,1.5,1,1,0,0,2,4,1,0,0,6,2.5,10,0,0,0.8125,0.8225,0.4,0,0,0.8875,0.8225,0.4,0,0,0.85,0.82142857142857,0.4,0,0,3,4,5,5,0,9,13,14,14,9,33,75,87,87,0,0.181818181818182,0.133333333333333,0.126436781609195,0.126436781609195,0,1,2,2,2,0,1,1,1,1,0,2,3,3,3,2498,2498,2498,2498,2498
657842,TACUAREMBO,Urbana,Quintil 3,2932,0,404.4,3,9,9,9,9,23,39,39,39,39,16,26,26,26,26,1.33333333333333,1,0,0,0,3,3,0,0,0,7.66666666666667,2.66666666666667,0,0,0,0.766666666666667,0.833333333333333,0,0,0,0.766666666666667,0.833333333333333,0,0,0,0.766666666666667,0.833333333333333,0,0,0,1,3,3,3,3,4,10,10,10,10,9,33,75,99,109,0.333333333333333,0.272727272727273,0.12,0.0909090909090909,0.0825688073394496,0,4,4,4,4,0,1,1,2,2,0,5,5,6,6,536,536,536,536,536
847413,SAN JOSE,Urbana,Quintil 5,2665,1,617.23,0,0,0,3,3,0,0,0,3,3,0,0,0,3,3,0,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,3,3,9,33,75,99,109,0,0,0,0.0303030303030303,0.0275229357798165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3580,3580,3580,3580,3580
847421,SORIANO,Urbana,Quintil 5,2784,1,568.36,1,7,15,15,15,3,31,120,120,120,3,29,106,106,106,2,1,1.375,0,0,1,3,4,0,0,3,4.66666666666667,11.125,0,0,1,0.95,0.84125,0,0,1,0.95,0.91,0,0,1,0.95,0.875843253968253,0,0,1,3,5,5,5,2,8,19,19,19,9,33,68,74,85,0.111111111111111,0.212121212121212,0.220588235294118,0.202702702702703,0.176470588235294,0,0,2,4,4,0,0,0,0,0,0,0,2,3,3,3266,3266,3266,3266,3266
716315,CERRO LARGO,Urbana,Quintil 5,1389,1,557.52,0,4,4,4,8,0,13,13,13,26,0,13,13,13,23,0,1,0,0,1,0,4,0,0,4,0,3.25,0,0,3.25,0,1,0,0,0.925,0,1,0,0,0.925,0,1,0,0,0.925,0,1,1,1,2,0,4,4,4,8,9,33,75,99,99,0,0.121212121212121,0.0533333333333333,0.0404040404040404,0.0808080808080808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2259,2259,2259,2259,2259
724067,CANELONES,Urbana,Quintil 5,1260,0,382.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,33,75,99,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1026,1026,1026,1026,1026
889783,MONTEVIDEO,Urbana,Quintil 1,988,0,418.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561,561,561,561,561
847447,MALDONADO,Urbana,Quintil 5,2085,1,594.29,0,10,12,13,18,0,61,72,73,91,0,56,66,67,84,0,1.3,1,1,1,0,10,2,1,5,0,6.1,5.5,1,3.6,0,0.95,0.95,1,0.96,0,0.97,0.95,1,0.96,0,0.956666666666666,0.95,1,0.96,0,1,2,3,4,0,13,15,16,21,9,33,75,99,109,0,0.303030303030303,0.16,0.131313131313131,0.165137614678899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1015,1015,1015,1015,1015
774458,LAVALLEJA,Urbana,Quintil 5,1897,0,379.98,0,0,2,2,2,0,0,20,20,20,0,0,6,6,6,0,0,1.5,0,0,0,0,2,0,0,0,0,10,0,0,0,0,0.555,0,0,0,0,0.665,0,0,0,0,0.61111111111111,0,0,0,0,1,1,1,0,0,3,3,3,0,33,46,80,88,0,0,0.0434782608695652,0.025,0.0227272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,831,831,831,831,831
1793736,CANELONES,Urbana,Quintil 5,1232,1,568.48,9,26,33,33,36,125,260,308,308,325,110,228,272,272,285,2.44444444444444,1.35294117647059,1.14285714285714,0,1,2.25,4.25,3.5,0,1.5,13.8888888888889,7.94117647058824,6.85714285714286,0,5.66666666666667,0.907692307692308,0.916666666666667,0.93,0,0.833333333333333,0.984615384615385,0.951666666666667,0.971428571428571,0,0.833333333333333,0.946153846153846,0.936419753086419,0.951020408163264,0,0.833333333333333,4,8,10,10,12,22,45,53,53,56,9,33,75,87,95,1,0.787878787878788,0.44,0.379310344827586,0.378947368421053,11,12,14,14,20,10,10,12,14,14,17,18,22,24,28,866,866,866,866,866
1236069,CERRO LARGO,Urbana,Quintil 5,1389,1,728.34,2,7,11,17,18,11,52,66,116,126,10,42,56,88,91,1,2.2,1,1.5,1,2,5,4,3,1,5.5,8.2,3.5,8.33333333333333,10,0.95,0.8,1,0.583333333333333,0.3,0.95,0.92,1,0.896666666666667,0.3,0.95,0.853333333333332,1,0.739583333333333,0.3,1,2,3,5,6,2,13,17,26,27,9,33,75,99,99,0.222222222222222,0.212121212121212,0.146666666666667,0.171717171717172,0.181818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2259,2259,2259,2259,2259
957422,DURAZNO,Urbana,Quintil 5,1658,0,489.76,0,0,0,0,1,0,0,0,0,30,0,0,0,0,22,0,0,0,0,3,0,0,0,0,1,0,0,0,0,30,0,0,0,0,0.7,0,0,0,0,0.8,0,0,0,0,0.73333333333333,0,0,0,0,1,0,0,0,0,3,9,33,75,99,109,0,0,0,0,0.0091743119266055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3280,3280,3280,3280,3280
784143,SAN JOSE,Urbana,Quintil 5,2724,1,549.85,0,10,10,15,15,0,106,106,148,148,0,84,84,123,123,0,1.7,0,1.4,0,0,2.5,0,5,0,0,10.6,0,8.4,0,0,0.825,0,0.96,0,0,0.9,0,1,0,0,0.869444444444444,0,0.98,0,0,4,4,5,5,0,17,17,24,24,0,19,33,61,87,0,0.526315789473684,0.303030303030303,0.245901639344262,0.172413793103448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1870,1870,1870,1870,1870
847475,MALDONADO,Urbana,Quintil 4,2066,1,599.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,33,75,99,109,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1614,1614,1614,1614,1614
715243,ROCHA,Urbana,Quintil 4,2427,0,514.62,2,4,4,4,6,5,25,25,25,36,4,19,19,19,29,1.5,1.5,0,0,1.5,2,1,0,0,1,2.5,10,0,0,5.5,0.75,0.766666666666667,0,0,0.9,1,0.766666666666667,0,0,1,0.875,0.766666666666667,0,0,0.95,1,3,3,3,5,3,6,6,6,9,9,33,75,99,109,0.222222222222222,0.121212121212121,0.0533333333333333,0.0404040404040404,0.055045871559633,0,0,0,0,17,0,0,0,0,5,0,0,0,0,15,3625,3625,3625,3625,3625
847503,SAN JOSE,Urbana,Quintil 4,2673,1,586.75,0,19,19,19,21,0,169,169,169,174,0,151,151,151,156,0,1.68421052631579,0,0,1.5,0,3.16666666666667,0,0,1,0,8.89473684210526,0,0,2.5,0,0.910833333333333,0,0,1,0,0.979166666666667,0,0,1,0,0.945006613756613,0,0,1,0,6,6,6,8,0,32,32,32,35,9,33,75,87,87,0,0.575757575757576,0.253333333333333,0.218390804597701,0.241379310344828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,836,836,836,836,836
847504,DURAZNO,Urbana,Quintil 3,1663,0,456.99,0,0,0,0,3,0,0,0,0,15,0,0,0,0,7,0,0,0,0,1,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0.62,0,0,0,0,0.62,0,0,0,0,0.619047619047617,0,0,0,0,1,0,0,0,0,3,9,38,68,80,80,0,0,0,0,0.0375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1177,1177,1177,1177,1177
847519,CANELONES,Urbana,Quintil 3,1263,0,474.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,19,46,81,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1030,1030,1030,1030,1030
847523,RIVERA,Urbana,Quintil 1,2384,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,33,75,95,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2934,2934,2934,2934,2934
727704,CANELONES,Urbana,Quintil 5,1236,1,585.76,3,9,20,27,31,4,47,118,202,220,4,37,101,162,168,1,1.33333333333333,1,1.14285714285714,1,3,3,2.75,2.33333333333333,2,1.33333333333333,7.16666666666667,6.45454545454545,12,4.5,1,0.866666666666667,0.924545454545455,0.74,0.625,1,0.95,0.924545454545455,0.794285714285714,0.625,1,0.908333333333333,0.924675324675324,0.767261904761904,0.625,1,3,7,10,12,3,11,22,30,34,9,33,75,95,99,0.333333333333333,0.272727272727273,0.266666666666667,0.284210526315789,0.313131313131313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3096,3096,3096,3096,3096
728674,MONTEVIDEO,Urbana,Quintil 4,786,1,558.6,0,2,2,2,3,0,15,15,15,25,0,8,8,8,14,0,1,0,0,1,0,2,0,0,1,0,7.5,0,0,10,0,0.55,0,0,0.6,0,0.55,0,0,0.6,0,0.55,0,0,0.6,0,1,1,1,2,0,2,2,2,3,9,33,75,99,109,0,0.0606060606060606,0.0266666666666667,0.0202020202020202,0.0275229357798165,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,728,728,728,728,728
784156,ROCHA,Urbana,Quintil 5,2423,0,511.62,0,0,0,1,3,0,0,0,10,25,0,0,0,6,10,0,0,0,1,1,0,0,0,1,2,0,0,0,10,7.5,0,0,0,0.6,0.25,0,0,0,0.6,0.25,0,0,0,0.6,0.25,0,0,0,1,2,0,0,0,1,3,9,33,75,95,99,0,0,0,0.0105263157894737,0.0303030303030303,1,2,2,2,2,0,0,0,0,0,1,2,2,2,2,1179,1179,1179,1179,1179
847531,FLORIDA,Urbana,Quintil 4,1830,0,466.23,0,0,0,12,33,0,0,0,159,375,0,0,0,100,256,0,0,0,2.41666666666667,3,0,0,0,6,4.2,0,0,0,13.25,10.2857142857143,0,0,0,0.671428571428571,0.806666666666667,0,0,0,0.807142857142857,0.813939393939394,0,0,0,0.768962585034013,0.810930735930736,0,0,0,2,7,0,0,0,29,92,0,13,40,88,100,0,0,0,0.136363636363636,0.33,0,0,0,4,10,0,0,0,0,0,0,0,0,4,7,2103,2103,2103,2103,2103
847555,CANELONES,Urbana,Quintil 5,1213,1,561.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,33,75,99,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2669,2669,2669,2669,2669
1036353,CANELONES,Urbana,Quintil 5,1260,1,599.22,3,3,3,3,3,31,31,31,31,31,24,24,24,24,24,1.33333333333333,0,0,0,0,3,0,0,0,0,10.3333333333333,0,0,0,0,0.866666666666667,0,0,0,0,0.9,0,0,0,0,0.883333333333333,0,0,0,0,1,1,1,1,1,4,4,4,4,4,9,28,75,99,109,0.333333333333333,0.107142857142857,0.04,0.0303030303030303,0.0275229357798165,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,2089,2089,2089,2089,2089
847571,CERRO LARGO,Urbana,Quintil 5,1390,0,275.74,0,0,0,0,1,0,0,0,0,30,0,0,0,0,14,0,0,0,0,3,0,0,0,0,1,0,0,0,0,30,0,0,0,0,0.2,0,0,0,0,0.6,0,0,0,0,0.46666666666666,0,0,0,0,1,0,0,0,0,3,0,33,56,80,88,0,0,0,0,0.0113636363636364,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1951,1951,1951,1951,1951
847572,RIVERA,Urbana,Quintil 3,2287,1,654.81,2,2,2,4,4,15,15,15,24,24,15,15,15,24,24,1,0,0,1,0,2,0,0,2,0,7.5,0,0,4.5,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,1,2,2,2,2,2,4,4,13,33,68,80,80,0.153846153846154,0.0606060606060606,0.0294117647058824,0.05,0.05,2,2,2,3,3,0,0,0,0,0,2,2,2,3,3,2748,2748,2748,2748,2748
847597,MONTEVIDEO,Urbana,Quintil 2,991,1,900,0,3,3,3,5,0,26,26,26,32,0,22,22,22,26,0,1.33333333333333,0,0,1,0,3,0,0,2,0,8.66666666666667,0,0,3,0,0.82,0,0,0.8,0,0.856666666666667,0,0,0.8,0,0.838624338624337,0,0,0.8,0,1,1,1,2,0,4,4,4,6,9,33,75,99,99,0,0.0909090909090909,0.04,0.0303030303030303,0.0505050505050505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452,452,452,452,452
847607,ROCHA,Urbana,Quintil 4,2504,1,635.73,6,7,7,7,8,67,95,95,95,105,60,88,88,88,90,4.33333333333333,10,0,0,1,6,1,0,0,1,11.1666666666667,28,0,0,10,0.866666666666667,1,0,0,0.2,1,1,0,0,0.2,0.933333333333333,1,0,0,0.2,1,2,2,2,3,26,36,36,36,37,9,22,55,111,121,0.666666666666667,0.318181818181818,0.127272727272727,0.0630630630630631,0.0661157024793388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2332,2332,2332,2332,2332
847619,SORIANO,Urbana,Quintil 4,2792,1,548.14,0,13,21,21,21,0,84,128,128,128,0,55,86,86,86,0,1.38461538461538,1.125,0,0,0,6.5,2.66666666666667,0,0,0,6.46153846153846,5.5,0,0,0,0.76,0.795,0,0,0,0.826666666666667,0.83625,0,0,0,0.793333333333333,0.815277777777776,0,0,0,2,5,5,5,0,18,27,27,27,9,33,75,87,95,0,0.393939393939394,0.28,0.241379310344828,0.221052631578947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3262,3262,3262,3262,3262
716319,TACUAREMBO,Urbana,Quintil 5,2989,1,558.58,4,8,8,8,8,23,50,50,50,50,15,40,40,40,40,1.5,1,0,0,0,4,4,0,0,0,5.75,6.75,0,0,0,0.75,0.9325,0,0,0,0.85,0.9325,0,0,0,0.8,0.933333333333333,0,0,0,1,2,2,2,2,6,10,10,10,10,9,36,106,140,140,0.444444444444444,0.222222222222222,0.0754716981132076,0.0571428571428571,0.0571428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2918,2918,2918,2918,2918
847641,DURAZNO,Urbana,Quintil 4,1667,1,562.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,45,76,89,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,971,971,971,971,971
847653,FLORIDA,Rural,Quintil 3,1814,1,539.55,0,8,22,22,39,0,78,217,217,372,0,53,162,162,284,0,1.5,1.64285714285714,0,1.52941176470588,0,8,7,0,5.66666666666667,0,9.75,9.92857142857143,0,9.11764705882353,0,0.5225,0.872142857142857,0,0.83,0,0.63875,0.937857142857143,0,0.897647058823529,0,0.583845899470898,0.907015306122448,0,0.865616246498599,0,1,3,3,6,0,12,35,35,61,9,38,60,60,108,0,0.210526315789474,0.366666666666667,0.366666666666667,0.361111111111111,0,0,0,0,0,0,0,2,2,3,0,0,2,2,3,405,405,405,405,405
847663,ROCHA,Urbana,Quintil 5,2445,0,455.69,3,9,12,21,25,71,120,133,191,216,53,90,95,132,143,2.66666666666667,1.33333333333333,1,1,1,1.5,3,3,3,2,23.6666666666667,8.16666666666667,4.33333333333333,6.44444444444445,6.25,0.7,0.85,0.556666666666667,0.715555555555556,0.5625,0.875,0.85,0.556666666666667,0.715555555555556,0.5625,0.81,0.85,0.555555555555553,0.71547619047619,0.5625,2,4,5,8,10,8,16,19,28,32,9,33,75,96,96,0.333333333333333,0.272727272727273,0.16,0.21875,0.260416666666667,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,998,998,998,998,998
847682,RIO NEGRO,Urbana,Quintil 3,2236,0,401.8,0,7,8,11,18,0,43,53,88,129,0,31,41,62,94,0,1.28571428571429,1,1.66666666666667,1,0,3.5,1,1.5,7,0,6.14285714285714,10,11.6666666666667,5.85714285714286,0,0.85,1,0.643333333333333,0.882857142857143,0,0.85,1,0.683333333333333,0.882857142857143,0,0.85,1,0.669444444444443,0.882142857142857,0,2,3,5,6,0,9,10,15,22,9,33,75,95,106,0,0.212121212121212,0.106666666666667,0.115789473684211,0.169811320754717,0,7,7,7,7,0,0,0,0,0,0,4,4,4,4,3639,3639,3639,3639,3639
847687,MONTEVIDEO,Urbana,Quintil 3,870,0,481.81,2,3,3,3,3,3,4,4,4,4,3,4,4,4,4,1,1,0,0,0,2,1,0,0,0,1.5,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,2,2,2,2,2,3,3,3,3,9,33,75,99,109,0.222222222222222,0.0909090909090909,0.04,0.0303030303030303,0.0275229357798165,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,3239,3239,3239,3239,3239
847709,ARTIGAS,Urbana,Quintil 4,1061,1,577.77,3,9,9,12,12,21,45,45,78,78,21,42,42,58,58,1,1,0,1,0,3,2,0,3,0,7,4,0,11,0,1,0.95,0,0.64,0,1,0.95,0,0.64,0,1,0.95,0,0.638888888888887,0,1,4,4,5,5,3,9,9,12,12,9,33,75,99,109,0.333333333333333,0.272727272727273,0.12,0.121212121212121,0.110091743119266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1766,1766,1766,1766,1766
847711,SAN JOSE,Urbana,Quintil 5,2666,0,476.23,0,2,2,2,2,0,11,11,11,11,0,3,3,3,3,0,1.5,0,0,0,0,2,0,0,0,0,5.5,0,0,0,0,0.6,0,0,0,0,0.6,0,0,0,0,0.6,0,0,0,0,1,1,1,1,0,3,3,3,3,0,19,46,81,81,0,0.105263157894737,0.0434782608695652,0.0246913580246914,0.0246913580246914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798,798,798,798,798
847716,CANELONES,Urbana,Quintil 5,1236,0,522.32,0,0,8,15,30,0,0,62,111,194,0,0,46,71,144,0,0,1.25,1,1.06666666666667,0,0,4,3.5,7.5,0,0,7.75,7,5.53333333333333,0,0,0.808888888888889,0.65,0.9175,0,0,0.92,0.65,0.9175,0,0,0.864197530864197,0.65,0.917162698412698,0,0,2,4,6,0,0,10,17,33,9,33,75,95,99,0,0,0.106666666666667,0.157894736842105,0.303030303030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3096,3096,3096,3096,3096
847732,ROCHA,Urbana,Quintil 5,2445,0,518.56,0,0,0,2,3,0,0,0,9,17,0,0,0,1,3,0,0,0,1.5,1,0,0,0,1,1,0,0,0,4.5,8,0,0,0,0.5,0.25,0,0,0,0.5,0.25,0,0,0,0.5,0.25,0,0,0,2,3,0,0,0,3,4,9,33,75,99,109,0,0,0,0.0202020202020202,0.0275229357798165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,54,54,54,54
